id,red,green,blue,black,white,doble(1:yes, 0:no)
"01 14 57.58 -09 08 04.5",8346,182,10366,3775928,22903,1
"03 41 55.11 +00 32 35.4",2519,181,1952,1017262,2276,1
"01 21 11.14 +41 08 48.4",4204,180,904,1014547,4355,1
"00 09 56.69 +30 56 21.7",1485,177,611,1021098,819,1
"00 44 44.29 +42 01 20.0",8186,178,545,1009015,6266,1
"04 07 16.35 +15 26 42.7",2578,174,1109,1016937,3392,1
"02 15 39.57 +42 23 43.3",4460,185,1592,1014044,3909,1
"02 04 39.04 +75 38 19.0",1031,185,1453,1018284,3237,1
"03 42 49.32 +69 23 55.2",10138,178,248,1003867,9759,1
"07 13 51.00 +03 13 25.1",388,182,9511,999485,14624,1
"00 06 18.91 +23 18 23.2",2132,179,819,1019237,1823,1
"00 40 34.13 +71 01 38.7",10207,180,2430,1001988,9385,1
"01 22 27.62 +34 51 54.0",3517,180,132,1016505,3856,1
"04 56 09.24 +25 53 18.6",1732,185,1484,1017857,2932,1
"00 09 38.11 +10 47 25.8",278,182,895,1022224,611,1
"01 51 05.79 -11 25 17.4",2008,182,2447,3808500,4588,1
"00 14 46.58 +30 16 46.3",5855,180,1653,1009321,7181,1
"06 06 13.38 +06 48 22.3",8211,178,198,1006840,8763,1
"07 13 30.38 +34 51 43.1",462,183,2392,1019089,2064,1
"00 56 57.17 +13 17 50.1",532,178,671,1022788,21,1
"02 24 40.83 +40 08 23.0",4070,178,2743,1010201,6998,1
